,date_time,injured,killed,street_name_primary,street_name_intersecting
103202,2022-10,1,0,ARRUZA STREET,PICADOR BOULEVARD
103203,2022-10,1,0,ARRUZA STREET,PICADOR BOULEVARD
103207,2022-10,0,0,ENRICO FERMI DRIVE,
103208,2022-10,0,0,ENRICO FERMI DRIVE,
103209,2022-10,0,0,GARNET AVENUE,
103210,2022-10,0,0,GARNET AVENUE,
103211,2022-10,0,0,GARNET AVENUE,
103219,2022-10,2,0,EL CAJON BOULEVARD,
103220,2022-10,2,0,EL CAJON BOULEVARD,
103221,2022-10,2,0,EL CAJON BOULEVARD,
103222,2022-10,1,0,MURRAY RIDGE ROAD,
103223,2022-10,1,0,MURRAY RIDGE ROAD,
103224,2022-10,1,0,MURRAY RIDGE ROAD,
103227,2022-10,0,0,GARNET AVENUE,
103229,2022-10,0,0,MAYA LINDA ROAD,
103230,2022-10,0,0,MAYA LINDA ROAD,
103231,2022-10,0,0,MAYA LINDA ROAD,
103232,2022-10,1,0,PACIFIC HIGHWAY,
103233,2022-10,1,0,PACIFIC HIGHWAY,
103234,2022-10,0,0,CLAIREMONT MESA BOULEVARD,
103237,2022-10,0,0,MAIN STREET,
103238,2022-10,0,0,MAIN STREET,
103239,2022-10,0,0,BOUNDARY STREET,
103240,2022-10,0,0,GOVERNOR DRIVE,SB Off RAMP
103241,2022-10,0,0,GOVERNOR DRIVE,SB Off RAMP
103242,2022-10,0,0,GOVERNOR DRIVE,SB Off RAMP
103243,2022-10,0,0,GOVERNOR DRIVE,SB Off RAMP
103244,2022-10,0,0,GOVERNOR DRIVE,SB Off RAMP
103245,2022-10,0,0,GOVERNOR DRIVE,SB Off RAMP
103248,2022-10,0,0,HOWARD AVENUE,
103249,2022-10,0,0,HOWARD AVENUE,
103250,2022-10,0,0,HOWARD AVENUE,
103251,2022-10,0,0,SPORTS ARENA BOULEVARD,
103252,2022-10,0,0,SPORTS ARENA BOULEVARD,
103253,2022-10,0,0,COLLEGE AVENUE,EL CAJON BOULEVARD
103254,2022-10,0,0,COLLEGE AVENUE,EL CAJON BOULEVARD
103257,2022-10,4,3,MISSION BOULEVARD,
103258,2022-10,4,3,MISSION BOULEVARD,
103259,2022-10,4,3,MISSION BOULEVARD,
103260,2022-10,4,3,MISSION BOULEVARD,
103261,2022-10,4,3,MISSION BOULEVARD,
103262,2022-10,4,3,MISSION BOULEVARD,
103263,2022-10,4,3,MISSION BOULEVARD,
103264,2022-10,4,3,MISSION BOULEVARD,
103265,2022-10,4,3,MISSION BOULEVARD,
103266,2022-10,0,0,JUAN STREET,
103271,2022-10,1,0,GARNET AVENUE,
103272,2022-10,0,0,CABLE STREET,
103273,2022-10,0,0,CABLE STREET,
103276,2022-10,3,0,CENTRAL AVENUE,
103277,2022-10,3,0,CENTRAL AVENUE,
103278,2022-10,3,0,CENTRAL AVENUE,
103279,2022-10,3,0,CENTRAL AVENUE,
103281,2022-10,1,0,CARMEL MOUNTAIN ROAD,EL CAMINO REAL
103282,2022-10,1,0,CARMEL MOUNTAIN ROAD,EL CAMINO REAL
103291,2022-10,2,0,COLLEGE AVENUE,
103292,2022-10,2,0,COLLEGE AVENUE,
103293,2022-10,2,0,GARNET AVENUE,
103294,2022-10,2,0,GARNET AVENUE,
103295,2022-10,1,0,DAWES STREET,
103303,2022-10,0,0,LA JOLLA SCENIC DRIVE,
103304,2022-10,0,0,LA JOLLA SCENIC DRIVE,
103310,2022-10,1,0,MIRA MESA BOULEVARD,
103311,2022-10,1,0,MIRA MESA BOULEVARD,
103312,2022-10,0,0,ORO VISTA ROAD,
103316,2022-10,0,0,DEL MAR HEIGHTS ROAD,
103317,2022-10,0,0,ROSECRANS STREET,
103318,2022-10,0,0,ROSECRANS STREET,
103319,2022-10,1,0,WOODMAN STREET,
103330,2022-10,3,0,GENESEE AVENUE,
103331,2022-10,3,0,GENESEE AVENUE,
103332,2022-10,3,0,GENESEE AVENUE,
103333,2022-10,3,0,GENESEE AVENUE,
103334,2022-10,0,0,EL CAJON BOULEVARD,
103335,2022-10,0,0,EL CAJON BOULEVARD,
103338,2022-10,0,0,PARK BOULEVARD,
103339,2022-10,0,0,B STREET,
103340,2022-10,0,0,B STREET,
103341,2022-10,0,0,B STREET,
103342,2022-10,0,0,B STREET,
103343,2022-10,0,0,MARKET STREET,
103344,2022-10,0,0,MARKET STREET,
103345,2022-10,0,0,MARKET STREET,
103346,2022-10,0,0,LA JOLLA VILLAGE DRIVE,
103352,2022-10,0,0,FASHION VALLEY ROAD,
103353,2022-10,0,0,FASHION VALLEY ROAD,
103354,2022-10,0,0,MISSION GORGE PLACE,
103359,2022-10,1,0,MIDWAY DRIVE,
103360,2022-10,1,0,MIDWAY DRIVE,
103361,2022-10,1,0,MIDWAY DRIVE,
103362,2022-10,1,0,MIDWAY DRIVE,
103363,2022-10,1,0,GARNET AVENUE,SANTA FE STREET
103367,2022-10,0,0,HILLERY DRIVE,
103368,2022-10,0,0,HILLERY DRIVE,
103369,2022-10,2,0,F STREET,
103370,2022-10,2,0,F STREET,
103371,2022-10,2,0,F STREET,
103372,2022-10,2,0,F STREET,
103373,2022-10,0,0,FRIARS ROAD,SANTO ROAD
103374,2022-10,0,0,FRIARS ROAD,SANTO ROAD
103375,2022-10,1,0,DEL MAR HEIGHTS ROAD,EL CAMINO REAL
103376,2022-10,1,0,DEL MAR HEIGHTS ROAD,EL CAMINO REAL
103377,2022-10,1,0,DEL MAR HEIGHTS ROAD,EL CAMINO REAL
103378,2022-10,0,0,IMPERIAL AVENUE,
103379,2022-10,0,0,IMPERIAL AVENUE,
103384,2022-10,0,0,KETTNER BOULEVARD,
103385,2022-10,0,0,KETTNER BOULEVARD,
103390,2022-11,2,0,ROSECRANS STREET,
103391,2022-11,2,0,ROSECRANS STREET,
103392,2022-11,1,0,CLAIREMONT MESA BOULEVARD,I-15 N onramp
103393,2022-11,1,0,CLAIREMONT MESA BOULEVARD,I-15 N onramp
103397,2022-11,2,0,DELTA STREET,
103398,2022-11,2,0,DELTA STREET,
103399,2022-11,2,0,DELTA STREET,
103402,2022-11,1,0,CLAIREMONT MESA BOULEVARD,
103403,2022-11,1,0,CLAIREMONT MESA BOULEVARD,
103414,2022-11,1,0,UTAH STREET,
103415,2022-11,1,0,UTAH STREET,
103422,2022-11,0,0,MIRAMAR ROAD,
103423,2022-11,0,0,MIRAMAR ROAD,
103424,2022-11,0,0,OLD TOWN AVENUE,
103425,2022-11,0,0,OLD TOWN AVENUE,
103426,2022-11,0,0,OLD TOWN AVENUE,
103427,2022-11,0,0,OLD TOWN AVENUE,
103428,2022-11,0,0,OLD TOWN AVENUE,
103429,2022-11,0,0,MISSION GORGE ROAD,
103430,2022-11,0,0,WANDERMERE DRIVE,
103431,2022-11,0,0,LA JOLLA VILLAGE DRIVE,
103432,2022-11,0,0,LA JOLLA VILLAGE DRIVE,
103433,2022-11,1,0,AERO DRIVE,
103434,2022-11,2,0,INDIA STREET,SASSAFRAS STREET
103435,2022-11,2,0,INDIA STREET,SASSAFRAS STREET
103436,2022-11,1,0,SIEMPRE VIVA ROAD,
103437,2022-11,1,0,SIEMPRE VIVA ROAD,
103438,2022-11,1,0,PARADISE VALLEY ROAD,
103439,2022-11,1,0,PARADISE VALLEY ROAD,
103440,2022-11,1,0,NAPA STREET,
103443,2022-11,1,0,LANDIS STREET,
103444,2022-11,0,0,WASHINGTON STREET,
103445,2022-11,0,0,WASHINGTON STREET,
103448,2022-11,0,0,FRIARS ROAD,
103449,2022-11,0,0,FRIARS ROAD,
103450,2022-11,0,0,FRIARS ROAD,
103451,2022-11,0,0,FRIARS ROAD,
103457,2022-11,1,0,SATURN BOULEVARD,
103458,2022-11,1,0,SATURN BOULEVARD,
103466,2022-11,0,0,WASHINGTON STREET,
103467,2022-11,0,0,WASHINGTON STREET,
103471,2022-11,1,0,KEARNY VILLA ROAD,
103478,2022-11,2,0,STATE STREET,
103479,2022-11,2,0,FAIRMOUNT AVENUE,
103480,2022-11,2,0,FAIRMOUNT AVENUE,
103481,2022-11,2,0,FAIRMOUNT AVENUE,
103482,2022-11,2,0,FAIRMOUNT AVENUE,
103483,2022-11,2,0,FAIRMOUNT AVENUE,
103484,2022-11,2,0,FAIRMOUNT AVENUE,
103485,2022-11,0,0,HERSCHEL AVENUE,
103486,2022-11,0,0,HERSCHEL AVENUE,
103487,2022-11,1,0,BRANDYWOOD STREET,
103493,2022-11,1,0,EL CAJON BOULEVARD,
103494,2022-11,1,0,EL CAJON BOULEVARD,
103495,2022-11,1,0,EL CAJON BOULEVARD,
103496,2022-11,1,0,EL CAJON BOULEVARD,
103497,2022-11,1,0,EL CAJON BOULEVARD,
103498,2022-11,0,0,IRIS AVENUE,
103499,2022-11,0,0,IRIS AVENUE,
103500,2022-11,1,0,CATALINA BOULEVARD,CATALINA BOULEVARD
103505,2022-11,0,0,IRIS AVENUE,
103506,2022-11,0,0,IRIS AVENUE,
103509,2022-11,2,0,AERO DRIVE,
103510,2022-11,2,0,AERO DRIVE,
103511,2022-11,0,0,SANTA MONICA AVENUE,
103512,2022-11,0,0,SANTA MONICA AVENUE,
103513,2022-11,0,0,EL CAJON BOULEVARD,
103514,2022-11,0,0,EL CAJON BOULEVARD,
103516,2022-11,0,0,EL CAJON BOULEVARD,
103517,2022-11,0,0,EL CAJON BOULEVARD,
103518,2022-11,0,0,HOLIDAY COURT,
103519,2022-11,0,0,HOLIDAY COURT,
103520,2022-11,1,0,PALM AVENUE,
103521,2022-11,1,0,PALM AVENUE,
103524,2022-11,1,0,FAIRMOUNT AVENUE,
103525,2022-11,1,0,FAIRMOUNT AVENUE,
103526,2022-11,1,0,FAIRMOUNT AVENUE,
103527,2022-11,1,0,FAIRMOUNT AVENUE,
103528,2022-11,1,0,FAIRMOUNT AVENUE,
103530,2022-11,0,0,PARK BOULEVARD,
103531,2022-11,0,0,PARK BOULEVARD,
103532,2022-11,0,0,EUCLID AVENUE,
103533,2022-11,0,0,EUCLID AVENUE,
103534,2022-11,0,0,EUCLID AVENUE,
103535,2022-11,0,0,EUCLID AVENUE,
103541,2022-11,1,0,HIGHLAND RANCH ROAD,
103542,2022-11,1,0,WASHINGTON STREET,
103543,2022-11,1,0,WASHINGTON STREET,
103544,2022-11,1,0,WASHINGTON STREET,
103548,2022-11,1,0,TEXAS STREET,
103549,2022-11,1,0,TEXAS STREET,
103550,2022-11,0,0,LA JOLLA BOULEVARD,
103551,2022-11,0,0,LA JOLLA BOULEVARD,
103552,2022-11,0,0,LA JOLLA BOULEVARD,
103553,2022-11,2,0,MAYA LINDA ROAD,
103554,2022-11,2,0,MAYA LINDA ROAD,
103555,2022-11,2,0,MAYA LINDA ROAD,
103556,2022-11,2,0,MAYA LINDA ROAD,
103557,2022-11,2,0,PARADISE VALLEY ROAD,
103558,2022-11,2,0,PARADISE VALLEY ROAD,
103559,2022-11,2,0,PARADISE VALLEY ROAD,
103560,2022-11,2,0,PARADISE VALLEY ROAD,
103561,2022-11,0,0,EUCLID AVENUE,
103562,2022-11,0,0,EUCLID AVENUE,
103563,2022-11,0,0,EUCLID AVENUE,
103564,2022-11,0,0,EUCLID AVENUE,
103565,2022-11,0,0,EUCLID AVENUE,
103566,2022-11,1,0,GRAND AVENUE,
103567,2022-11,1,0,GRAND AVENUE,
103575,2022-11,0,0,FLORIDA DRIVE,
103576,2022-11,0,0,FLORIDA DRIVE,
103577,2022-11,0,1,SCRIPPS POWAY PARKWAY,
103578,2022-11,1,0,MONTEZUMA ROAD,
103579,2022-11,0,0,MONROE AVENUE,
103580,2022-11,0,0,MONROE AVENUE,
103581,2022-11,0,0,MONROE AVENUE,
103582,2022-11,1,0,GENESEE AVENUE,
103584,2022-11,0,0,ARTESIAN ROAD,
103585,2022-11,0,0,PROSPECT PLACE,
103586,2022-11,0,0,LA MEDIA ROAD,
103587,2022-11,0,0,LA MEDIA ROAD,
103588,2022-11,0,0,LA MEDIA ROAD,
103592,2022-11,0,0,EL CAJON BOULEVARD,
103595,2022-11,1,0,VISTA SORRENTO PARKWAY,
103596,2022-11,1,0,BEYER BOULEVARD,
103597,2022-11,1,0,BEYER BOULEVARD,
103598,2022-11,1,0,BEYER BOULEVARD,
103599,2022-11,1,0,BEYER BOULEVARD,
103600,2022-11,1,0,CARMEL CREEK ROAD,
103604,2022-11,1,0,MONTEZUMA ROAD,
103605,2022-11,1,0,MONTEZUMA ROAD,
103607,2022-11,0,0,BALBOA AVENUE,
103608,2022-11,0,0,BALBOA AVENUE,
103612,2022-11,2,0,MIRA MESA BOULEVARD,SCRANTON ROAD
103613,2022-11,2,0,MIRA MESA BOULEVARD,SCRANTON ROAD
103614,2022-11,2,0,MIRA MESA BOULEVARD,SCRANTON ROAD
103615,2022-11,2,0,MIRA MESA BOULEVARD,SCRANTON ROAD
103616,2022-11,2,0,MIRA MESA BOULEVARD,SCRANTON ROAD
103618,2022-11,0,0,MONROE AVENUE,
103619,2022-11,0,0,MONROE AVENUE,
103620,2022-11,0,0,FRIARS ROAD,
103621,2022-11,0,0,FRIARS ROAD,
103622,2022-11,0,0,OCEAN VIEW BOULEVARD,
103623,2022-11,0,0,OCEAN VIEW BOULEVARD,
103624,2022-11,0,0,GARNET AVENUE,
103625,2022-11,0,0,GARNET AVENUE,
103626,2022-11,1,0,UNIVERSITY AVENUE,
103627,2022-11,1,0,UNIVERSITY AVENUE,
103628,2022-11,0,0,MIRA MESA BOULEVARD,
103631,2022-11,1,0,MIRA MESA BOULEVARD,
103632,2022-11,1,0,MIRAMAR ROAD,
103633,2022-11,1,0,MIRAMAR ROAD,
103634,2022-11,0,0,REYNARD WAY,
103635,2022-11,0,0,REYNARD WAY,
103636,2022-11,0,0,DUENDA ROAD,
103637,2022-11,0,0,FRIARS ROAD,
103638,2022-11,0,0,FRIARS ROAD,
103643,2022-11,0,0,DENNERY ROAD,
103644,2022-11,0,0,DENNERY ROAD,
103645,2022-11,2,0,VESTA STREET,
103646,2022-11,2,0,VESTA STREET,
103652,2022-11,2,0,GRAND AVENUE,
103653,2022-11,2,0,GRAND AVENUE,
103654,2022-11,2,0,GRAND AVENUE,
103657,2022-11,1,0,MISSION BOULEVARD,
103658,2022-11,0,0,SPORTS ARENA BOULEVARD,
103659,2022-11,0,0,SPORTS ARENA BOULEVARD,
103660,2022-11,0,0,SPORTS ARENA BOULEVARD,
103661,2022-11,0,0,SPORTS ARENA BOULEVARD,
103662,2022-11,0,0,SPORTS ARENA BOULEVARD,
103663,2022-11,0,0,SPORTS ARENA BOULEVARD,
103675,2022-11,1,0,REO DRIVE,
103676,2022-11,1,0,REO DRIVE,
103684,2022-11,0,0,MISSION GORGE ROAD,
103685,2022-11,0,0,MISSION GORGE ROAD,
103686,2022-11,0,0,MISSION GORGE ROAD,
103687,2022-11,1,0,ROSECRANS STREET,
103688,2022-11,1,0,ROSECRANS STREET,
103689,2022-11,0,0,MARLBOROUGH DRIVE,
103690,2022-11,0,0,MARLBOROUGH DRIVE,
103691,2022-11,0,0,FRIARS ROAD,
103692,2022-11,0,0,FRIARS ROAD,
103695,2022-11,1,0,LA JOLLA SHORES DRIVE,
103696,2022-11,0,0,MERCY ROAD,
103697,2022-11,0,0,MERCY ROAD,
103698,2022-11,0,0,MERCY ROAD,
103699,2022-11,1,0,TROJAN AVENUE,WINONA AVENUE
103700,2022-11,1,0,KETTNER BOULEVARD,
103701,2022-11,1,0,KETTNER BOULEVARD,
103706,2022-11,2,0,CLAIREMONT MESA BOULEVARD,GENESEE AVENUE
103707,2022-11,2,0,CLAIREMONT MESA BOULEVARD,GENESEE AVENUE
103719,2022-11,1,0,DECORO STREET,
103720,2022-11,1,0,DECORO STREET,
103721,2022-11,1,0,DECORO STREET,
103725,2022-11,0,0,LA JOLLA VILLAGE DRIVE,
103726,2022-11,0,0,LA JOLLA VILLAGE DRIVE,
103728,2022-11,0,0,EUCLID AVENUE,
103729,2022-11,0,0,EUCLID AVENUE,
103730,2022-11,0,0,EUCLID AVENUE,
103731,2022-11,0,0,COLLWOOD BOULEVARD,
103732,2022-11,0,0,COLLWOOD BOULEVARD,
103733,2022-11,0,0,DEL MAR HEIGHTS ROAD,
103734,2022-11,0,0,DEL MAR HEIGHTS ROAD,
103735,2022-11,1,0,G STREET,
103736,2022-11,1,0,G STREET,
103737,2022-11,0,0,OTAY MESA ROAD,
103738,2022-11,0,0,OTAY MESA ROAD,
103739,2022-11,0,0,OTAY MESA ROAD,
103740,2022-11,0,0,OTAY MESA ROAD,
103741,2022-11,0,0,OTAY MESA ROAD,
103742,2022-11,3,0,FRONT STREET,
103743,2022-11,3,0,FRONT STREET,
103744,2022-11,0,0,C STREET,A STREET
103745,2022-11,0,0,LA JOLLA BOULEVARD,
103746,2022-11,0,0,LA JOLLA BOULEVARD,
103759,2022-11,2,0,HARBOR DRIVE,
103760,2022-11,2,0,HARBOR DRIVE,
103761,2022-11,2,0,HARBOR DRIVE,
103765,2022-11,0,0,PALM AVENUE,
103766,2022-11,0,0,UNIVERSITY AVENUE,
103767,2022-11,0,0,UNIVERSITY AVENUE,
103768,2022-11,4,0,CORONADO AVENUE,
103769,2022-11,4,0,CORONADO AVENUE,
103770,2022-11,4,0,CORONADO AVENUE,
103771,2022-11,4,0,CORONADO AVENUE,
103772,2022-11,1,0,IMPERIAL AVENUE,
103773,2022-11,1,0,CLAIREMONT MESA BOULEVARD,
103774,2022-11,1,0,CLAIREMONT MESA BOULEVARD,
103775,2022-11,0,0,BALBOA AVENUE,
103776,2022-11,0,0,BALBOA AVENUE,
103777,2022-11,5,0,EL CAJON BOULEVARD,ROLANDO BOULEVARD
103778,2022-11,5,0,EL CAJON BOULEVARD,ROLANDO BOULEVARD
103779,2022-11,5,0,EL CAJON BOULEVARD,ROLANDO BOULEVARD
103780,2022-11,5,0,EL CAJON BOULEVARD,ROLANDO BOULEVARD
103781,2022-11,5,0,EL CAJON BOULEVARD,ROLANDO BOULEVARD
103782,2022-11,1,0,ROSECRANS STREET,
103783,2022-11,1,0,ROSECRANS STREET,
103784,2022-11,1,0,ROSECRANS STREET,
103785,2022-11,1,0,BALBOA AVENUE,
103786,2022-11,1,0,MONTEZUMA ROAD,
103787,2022-11,0,0,NAVAJO ROAD,
103788,2022-11,0,0,NAVAJO ROAD,
103789,2022-11,0,0,NAVAJO ROAD,
103790,2022-11,0,0,NAVAJO ROAD,
103801,2022-11,0,0,MARKET STREET,
103802,2022-11,0,0,MARKET STREET,
103803,2022-11,3,0,BEYER BOULEVARD,
103804,2022-11,3,0,BEYER BOULEVARD,
103805,2022-11,3,0,BEYER BOULEVARD,
103806,2022-11,1,0,MIDWAY DRIVE,
103807,2022-11,1,0,MIDWAY DRIVE,
103812,2022-11,1,0,GENESEE AVENUE,
103813,2022-11,1,0,GENESEE AVENUE,
103814,2022-11,0,0,ISLAND AVENUE,
103815,2022-11,0,0,ISLAND AVENUE,
103820,2022-11,0,0,PACIFIC HIGHWAY,
103821,2022-11,0,0,PACIFIC HIGHWAY,
103822,2022-11,1,0,ALABAMA STREET,EL CAJON BOULEVARD
103823,2022-11,1,0,ALABAMA STREET,EL CAJON BOULEVARD
103824,2022-11,0,0,CAPRICORN WAY,WESTONHILL DRIVE
103825,2022-11,0,0,CAPRICORN WAY,WESTONHILL DRIVE
103828,2022-11,1,0,UNIVERSITY AVENUE,
103829,2022-11,0,0,ROSELLE STREET,
103830,2022-11,0,0,ROSELLE STREET,
103831,2022-11,0,0,LAMONT STREET,
103832,2022-11,0,0,LAMONT STREET,
103833,2022-11,1,0,SPORTS ARENA BOULEVARD,
103834,2022-11,1,0,SPORTS ARENA BOULEVARD,
103838,2022-11,1,0,RANCHO BERNARDO ROAD,
103839,2022-11,1,0,RANCHO BERNARDO ROAD,
103840,2022-11,1,0,RANCHO BERNARDO ROAD,
103841,2022-11,1,0,EL CAJON BOULEVARD,
103842,2022-11,1,0,EL CAJON BOULEVARD,
103843,2022-11,2,0,GARNET AVENUE,
103844,2022-11,2,0,GARNET AVENUE,
103845,2022-11,2,0,GARNET AVENUE,
103846,2022-11,2,0,GARNET AVENUE,
103847,2022-11,1,0,UNIVERSITY AVENUE,
103848,2022-11,1,0,UNIVERSITY AVENUE,
103849,2022-11,0,0,AERO DRIVE,
103850,2022-11,0,0,AERO DRIVE,
103851,2022-11,2,0,BALBOA AVENUE,
103852,2022-11,2,0,BALBOA AVENUE,
103853,2022-11,2,0,BALBOA AVENUE,
103854,2022-11,1,0,RANCHO CARMEL DRIVE,
103855,2022-11,0,0,PALM AVENUE,
103856,2022-11,0,0,PALM AVENUE,
103858,2022-11,0,1,INGRAHAM STREET,
103859,2022-11,1,0,ULRIC STREET,
103860,2022-11,1,0,ULRIC STREET,
103865,2022-11,0,0,MAIN STREET,
103866,2022-11,0,0,MAIN STREET,
103867,2022-11,0,0,MAIN STREET,
103868,2022-11,1,0,TECOLOTE ROAD,
103869,2022-11,1,0,TECOLOTE ROAD,
103870,2022-11,1,0,ALLEGHANY STREET,
103871,2022-11,1,0,ALLEGHANY STREET,
103872,2022-11,1,0,ALLEGHANY STREET,
103873,2022-11,0,0,G STREET,
103874,2022-11,0,0,G STREET,
103875,2022-11,0,0,G STREET,
103876,2022-11,0,0,UNIVERSITY AVENUE,
103877,2022-11,0,0,UNIVERSITY AVENUE,
103878,2022-11,0,0,UNIVERSITY AVENUE,
103879,2022-11,1,0,POINT LOMA BOULEVARD,
103880,2022-11,1,0,POINT LOMA BOULEVARD,
103885,2022-11,0,1,CAPRICORN WAY,
103886,2022-11,1,0,MORENA BOULEVARD,
103887,2022-11,1,0,MORENA BOULEVARD,
103888,2022-11,1,0,MORENA BOULEVARD,
103889,2022-11,1,0,MORENA BOULEVARD,
103890,2022-11,0,0,GARNET AVENUE,
103891,2022-11,0,0,GARNET AVENUE,
103892,2022-11,1,0,SPORTS ARENA BOULEVARD,
103895,2022-11,0,0,FRIARS ROAD,
103896,2022-11,0,0,FRIARS ROAD,
103897,2022-11,1,0,EUCLID AVENUE,
103898,2022-11,1,0,EUCLID AVENUE,
103900,2022-11,0,0,NATIONAL AVENUE,
103901,2022-11,0,0,NATIONAL AVENUE,
103902,2022-11,0,0,NATIONAL AVENUE,
103903,2022-11,0,0,PRESIDENTS WAY,
103904,2022-11,0,0,PRESIDENTS WAY,
103905,2022-11,1,0,MARKET STREET,
103906,2022-11,0,0,E STREET,
103907,2022-11,1,0,TALBOT STREET,
103908,2022-11,1,0,TALBOT STREET,
103909,2022-11,1,0,TALBOT STREET,
103910,2022-11,1,0,TALBOT STREET,
103911,2022-11,1,0,THOMAS AVENUE,
103912,2022-11,1,0,DAIRY MART ROAD,
103913,2022-11,1,0,DAIRY MART ROAD,
103917,2022-11,0,0,SCRIPPS LAKE DRIVE,
103921,2022-11,1,0,MONROE AVENUE,
103922,2022-11,1,0,MONROE AVENUE,
103923,2022-11,0,0,FAIRMOUNT AVENUE,
103924,2022-11,0,0,FAIRMOUNT AVENUE,
103925,2022-11,0,0,FAIRMOUNT AVENUE,
103926,2022-11,0,0,EL CAJON BOULEVARD,
103927,2022-11,0,0,EL CAJON BOULEVARD,
103928,2022-11,1,0,MIDWAY DRIVE,
103929,2022-11,1,0,MIDWAY DRIVE,
103930,2022-11,1,0,MIDWAY DRIVE,
103931,2022-11,0,0,SAN YSIDRO BOULEVARD,
103932,2022-11,0,0,SAN YSIDRO BOULEVARD,
103934,2022-11,3,0,ROSECRANS STREET,
103935,2022-11,3,0,ROSECRANS STREET,
103936,2022-11,3,0,ROSECRANS STREET,
103937,2022-11,3,0,ROSECRANS STREET,
103938,2022-11,3,0,ROSECRANS STREET,
103939,2022-11,3,0,ROSECRANS STREET,
103940,2022-11,3,0,ROSECRANS STREET,
103941,2022-11,1,0,ROSECRANS STREET,
103942,2022-11,1,0,ROSECRANS STREET,
103943,2022-11,1,0,ROSECRANS STREET,
103944,2022-11,0,0,SKYLINE DRIVE,
103945,2022-11,0,0,SKYLINE DRIVE,
103946,2022-11,0,0,SKYLINE DRIVE,
103947,2022-11,0,0,SKYLINE DRIVE,
103948,2022-11,0,0,SKYLINE DRIVE,
103949,2022-11,0,0,SKYLINE DRIVE,
103950,2022-11,1,0,NIMITZ BOULEVARD,
103951,2022-11,1,0,NIMITZ BOULEVARD,
103952,2022-11,1,0,NIMITZ BOULEVARD,
103953,2022-11,1,0,CHARGER BOULEVARD,
103954,2022-11,1,0,CHARGER BOULEVARD,
103955,2022-11,0,0,LINDA VISTA ROAD,VIA LAS CUMBRES
103956,2022-11,0,0,LINDA VISTA ROAD,VIA LAS CUMBRES
103958,2022-11,0,0,CARMEL VALLEY ROAD,
103959,2022-11,0,0,CARMEL VALLEY ROAD,
103961,2022-11,1,0,PACIFIC BEACH DRIVE,
103962,2022-11,1,0,PACIFIC BEACH DRIVE,
103963,2022-11,0,0,PACIFIC BEACH DRIVE,
103964,2022-11,0,0,HOME AVENUE,
103965,2022-11,0,0,MARKET STREET,
103966,2022-11,0,0,MARKET STREET,
103967,2022-11,0,0,OCEAN VIEW BOULEVARD,
103972,2022-11,0,0,KETTNER BOULEVARD,
103973,2022-11,0,0,KETTNER BOULEVARD,
103977,2022-11,1,0,BACON STREET,
103978,2022-11,0,0,TURQUOISE STREET,
103979,2022-11,0,0,TURQUOISE STREET,
103980,2022-11,1,0,MEADOWBROOK DRIVE,
103981,2022-11,1,0,MEADOWBROOK DRIVE,
103982,2022-11,1,0,TOWNSGATE DRIVE,
103983,2022-11,1,0,TOWNSGATE DRIVE,
103984,2022-11,1,0,TOWNSGATE DRIVE,
103985,2022-11,1,0,TOWNSGATE DRIVE,
103990,2022-11,1,0,GRAND AVENUE,
103991,2022-11,1,0,GRAND AVENUE,
103992,2022-11,1,0,GRAND AVENUE,
103993,2022-11,1,0,INGRAHAM STREET,
103994,2022-11,1,0,INGRAHAM STREET,
104002,2022-11,0,0,TURQUOISE STREET,
104003,2022-11,0,0,TURQUOISE STREET,
104004,2022-11,0,0,TURQUOISE STREET,
104005,2022-11,0,0,EUCLID AVENUE,
104006,2022-11,0,0,EUCLID AVENUE,
104007,2022-11,0,0,EUCLID AVENUE,
104010,2022-11,0,0,MEADE AVENUE,
104011,2022-11,0,0,MEADE AVENUE,
104012,2022-11,0,0,MEADE AVENUE,
104013,2022-11,0,0,ROSECRANS STREET,
104014,2022-11,0,0,ROSECRANS STREET,
104015,2022-11,0,0,ROSECRANS STREET,
104019,2022-11,1,0,MIRAMAR WAY,SB I-15 offramp
104020,2022-11,1,0,MIRAMAR WAY,SB I-15 offramp
104021,2022-11,1,0,MIRAMAR WAY,SB I-15 offramp
104025,2022-11,0,0,COWLEY WAY,
104026,2022-11,0,0,COWLEY WAY,
104027,2022-11,0,0,COWLEY WAY,
104028,2022-11,0,0,SUNSET CLIFFS BOULEVARD,
104029,2022-11,0,0,SUNSET CLIFFS BOULEVARD,
104032,2022-11,0,0,CHEROKEE AVENUE,
104033,2022-11,0,0,CHEROKEE AVENUE,
104034,2022-11,1,0,BERNARDO OAKS DRIVE,RANCHO BERNARDO ROAD
104035,2022-11,1,0,BERNARDO OAKS DRIVE,RANCHO BERNARDO ROAD
104036,2022-11,1,0,BERNARDO OAKS DRIVE,RANCHO BERNARDO ROAD
104037,2022-11,1,0,MISSION BAY DRIVE,
104038,2022-11,1,0,MISSION BAY DRIVE,
104039,2022-11,1,0,MISSION BAY DRIVE,
104042,2022-11,1,0,COLLEGE AVENUE,EL CAJON BOULEVARD
104043,2022-11,1,0,OTAY MESA ROAD,
104044,2022-11,2,0,OCEAN VIEW HILLS PARKWAY,
104045,2022-11,2,0,OCEAN VIEW HILLS PARKWAY,
104046,2022-11,2,0,OCEAN VIEW HILLS PARKWAY,
104047,2022-11,1,0,DIVISION STREET,MAIN STREET
