,date_count,street_name,total_count
5524,2011-10,FRIARS ROAD,34865
5525,2014-06,FRIARS ROAD,37392
5526,2015-11,FRIARS ROAD,37167
5527,2019-11,FRIARS ROAD,43143
5528,2019-02,FRIARS ROAD,44207
5529,2010-01,FRIARS ROAD,52570
5530,2013-01,FRIARS ROAD,52068
5531,2008-10,FRIARS ROAD,20490
5532,2011-10,FRIARS ROAD,18565
5533,2014-06,FRIARS ROAD,16467
5534,2016-08,FRIARS ROAD,39478
5535,2010-10,FRIARS ROAD,41150
5536,2014-01,FRIARS ROAD,32204
5537,2017-11,FRIARS ROAD,41209
5538,2007-11,FRIARS ROAD,41760
5539,2010-12,FRIARS ROAD,38670
5540,2014-03,FRIARS ROAD,36628
5541,2017-11,FRIARS ROAD,43313
5542,2012-09,FRIARS ROAD,12697
5543,2021-12,FRIARS ROAD,35577
5544,2021-12,FRIARS ROAD,44123
5545,2010-10,FRIARS ROAD,17140
5546,2014-03,FRIARS ROAD,18995
5547,2009-04,FRIARS ROAD,40725
5548,2012-03,FRIARS ROAD,40725
5549,2015-05,FRIARS ROAD,44274
5550,2009-04,FRIARS ROAD,32275
5551,2012-03,FRIARS ROAD,32238
5552,2015-05,FRIARS ROAD,34620
5553,2008-09,FRIARS ROAD,10850
5554,2012-09,FRIARS ROAD,12733
5555,2006-05,FRIARS ROAD,49960
5556,2008-06,FRIARS ROAD,48120
5557,2009-05,FRIARS ROAD,47735
5558,2011-06,FRIARS ROAD,54095
5559,2012-04,FRIARS ROAD,46148
5560,2014-06,FRIARS ROAD,45497
5561,2015-06,FRIARS ROAD,47751
5562,2016-05,FRIARS ROAD,49773
5563,2009-03,FRIARS ROAD,63015
5564,2012-02,FRIARS ROAD,61175
5565,2015-05,FRIARS ROAD,51197
5566,2010-10,FRIARS ROAD,39870
5567,2006-09,FRIARS ROAD,37190
5568,2009-09,FRIARS ROAD,38740
5569,2012-08,FRIARS ROAD,34123
5570,2016-09,FRIARS ROAD,35052
5571,2006-05,FRIARS ROAD,39270
5572,2009-05,FRIARS ROAD,45860
5573,2012-04,FRIARS ROAD,44338
5574,2015-06,FRIARS ROAD,43926
5575,2016-05,FRIARS ROAD,40462
5576,2006-04,FRIARS ROAD,46340
5577,2009-04,FRIARS ROAD,47925
5578,2012-04,FRIARS ROAD,42317
5579,2015-06,FRIARS ROAD,46614
5580,2016-04,FRIARS ROAD,48824
5581,2011-05,FRIARS ROAD,10970
5582,2014-06,FRIARS ROAD,11680
5583,2006-05,FRIARS ROAD,59760
5584,2009-05,FRIARS ROAD,58200
5585,2012-04,FRIARS ROAD,56022
5586,2015-06,FRIARS ROAD,47950
5587,2016-05,FRIARS ROAD,59210
5588,2005-07,FRIARS ROAD,11600
5589,2015-07,FRIARS ROAD,12829
5590,2019-02,FRIARS ROAD,13974
5591,2011-06,FRIARS ROAD,10910
5592,2009-07,FRIARS ROAD,56460
5593,2012-08,FRIARS ROAD,56183
5594,2006-11,FRIARS ROAD,24540
5595,2009-11,FRIARS ROAD,23770
5596,2016-11,FRIARS ROAD,22557
5598,2006-10,FRONT STREET,15850
5599,2009-10,FRONT STREET,12120
5600,2012-08,FRONT STREET,14821
5601,2016-10,FRONT STREET,14627
5602,2007-06,FRONT STREET,4060
5603,2010-06,FRONT STREET,3790
5604,2021-07,FRONT STREET,1723
5605,2007-03,FRONT STREET,14050
5606,2010-03,FRONT STREET,14440
5607,2010-10,FRONT STREET,15915
5608,2013-03,FRONT STREET,14089
5609,2013-12,FRONT STREET,11624
5610,2021-03,FRONT STREET,6679
5611,2008-01,FRONT STREET,11360
5612,2011-01,FRONT STREET,12620
5613,2014-06,FRONT STREET,12941
5614,2008-01,FRONT STREET,10350
5615,2008-12,FRONT STREET,9125
5616,2011-01,FRONT STREET,11830
5617,2011-11,FRONT STREET,10370
5618,2014-06,FRONT STREET,10708
5619,2008-01,FRONT STREET,8940
5620,2008-12,FRONT STREET,10275
5621,2011-01,FRONT STREET,8715
5622,2011-11,FRONT STREET,10735
5623,2014-06,FRONT STREET,10139
5624,2015-12,FRONT STREET,3111
5625,2016-10,FRONT STREET,4499
5626,2006-10,FRONT STREET,5190
5627,2008-11,FRONT STREET,3845
5628,2009-10,FRONT STREET,3335
5629,2012-08,FRONT STREET,4393
5630,2008-01,FRONT STREET,4960
5631,2011-01,FRONT STREET,5825
5632,2014-06,FRONT STREET,5886
5633,2007-06,FRONT STREET,6150
5634,2010-06,FRONT STREET,5510
5635,2021-07,FRONT STREET,5956
5638,2007-11,FROST STREET,6240
5639,2010-11,FROST STREET,11460
5640,2014-03,FROST STREET,8161
5641,2017-11,FROST STREET,5030
5642,2021-12,FROST STREET,5284
5644,2010-10,G STREET,7000
5645,2013-12,G STREET,6730
5646,2018-06,G STREET,11236
5647,2006-10,G STREET,13040
5648,2009-10,G STREET,11085
5649,2012-08,G STREET,12637
5650,2016-10,G STREET,13960
5651,2008-01,G STREET,12300
5652,2011-02,G STREET,12210
5653,2014-06,G STREET,10116
5654,2008-01,G STREET,15040
5655,2011-02,G STREET,15825
5656,2014-06,G STREET,11831
5657,2006-10,G STREET,16490
5658,2008-12,G STREET,17680
5659,2009-10,G STREET,16630
5660,2011-11,G STREET,18255
5661,2012-09,G STREET,17686
5662,2014-06,G STREET,12038
5663,2016-10,G STREET,13174
5664,2006-10,G STREET,14720
5665,2009-10,G STREET,15955
5666,2012-09,G STREET,16719
5667,2016-10,G STREET,11895
5668,2008-01,G STREET,16450
5669,2008-12,G STREET,19790
5670,2011-02,G STREET,16880
5671,2013-12,G STREET,10724
5672,2014-06,G STREET,17174
5673,2006-10,G STREET,19190
5674,2009-10,G STREET,20915
5675,2012-09,G STREET,21570
5676,2016-10,G STREET,11030
5677,2011-06,G STREET,23275
5678,2014-06,G STREET,22006
5679,2010-10,G STREET,3640
5680,2013-12,G STREET,4612
5681,2022-07,G STREET,10164
5682,2010-10,G STREET,4680
5683,2013-12,G STREET,3335
5684,2008-01,G STREET,7240
5685,2008-11,G STREET,7200
5686,2011-01,G STREET,7760
5687,2011-11,G STREET,8330
5688,2014-06,G STREET,6249
5689,2010-11,G STREET,4950
5690,2014-01,G STREET,3031
5691,2016-01,G STREET,2270
5692,2010-11,G STREET,3770
5693,2014-01,G STREET,2732
5694,2019-08,GALVIN AVENUE,3694
5695,2022-08,GALVIN AVENUE,4014
5696,2005-08,GALVIN AVENUE,4620
5697,2008-08,GALVIN AVENUE,3100
5698,2011-09,GALVIN AVENUE,2865
5699,2014-06,GALVIN AVENUE,3295
5700,2015-08,GALVIN AVENUE,3453
5701,2005-07,GARNET AVENUE,31170
5702,2010-11,GARNET AVENUE,46185
5703,2014-03,GARNET AVENUE,50849
5704,2015-07,GARNET AVENUE,44735
5705,2019-03,GARNET AVENUE,42290
5706,2010-10,GARNET AVENUE,13030
5707,2013-10,GARNET AVENUE,8109
5708,2011-03,GARNET AVENUE,9640
5709,2014-06,GARNET AVENUE,7635
5710,2009-08,GARNET AVENUE,70885
5711,2011-03,GARNET AVENUE,53020
5712,2012-07,GARNET AVENUE,60903
5713,2014-06,GARNET AVENUE,62418
5714,2006-07,GARNET AVENUE,21590
5715,2009-07,GARNET AVENUE,19280
5716,2012-05,GARNET AVENUE,20366
5717,2015-06,GARNET AVENUE,7589
5718,2016-07,GARNET AVENUE,18999
5719,2019-08,GARNET AVENUE,15403
5720,2014-02,GARNET AVENUE,8863
5721,2009-08,GARNET AVENUE,35430
5722,2010-10,GARNET AVENUE,43320
5723,2014-01,GARNET AVENUE,8802
5724,2022-07,GARNET AVENUE,11188
5725,2008-09,GARNET AVENUE,23830
5726,2011-09,GARNET AVENUE,20085
5727,2014-06,GARNET AVENUE,19854
5728,2015-07,GARNET AVENUE,18850
5729,2021-08,GARNET AVENUE,16762
5730,2009-06,GARNET AVENUE,20615
5731,2010-01,GARNET AVENUE,21450
5732,2012-05,GARNET AVENUE,20663
5733,2013-01,GARNET AVENUE,20875
5734,2015-06,GARNET AVENUE,19830
5735,2009-06,GARNET AVENUE,26055
5736,2012-05,GARNET AVENUE,24503
5737,2015-06,GARNET AVENUE,25407
5738,2006-07,GARNET AVENUE,27980
5739,2008-08,GARNET AVENUE,28000
5740,2009-07,GARNET AVENUE,26760
5741,2011-08,GARNET AVENUE,25175
5742,2012-07,GARNET AVENUE,26171
5743,2014-06,GARNET AVENUE,32533
5744,2016-07,GARNET AVENUE,24375
5745,2019-08,GARNET AVENUE,23383
5746,2009-05,GARNET AVENUE,30785
5747,2009-05,GARNET AVENUE,29855
5748,2012-04,GARNET AVENUE,29003
5749,2015-06,GARNET AVENUE,30937
5750,2011-03,GARNET AVENUE,1390
5751,2014-06,GARNET AVENUE,1624
5752,2005-07,GARNET AVENUE,34240
5753,2010-10,GARNET AVENUE,39115
5754,2014-01,GARNET AVENUE,26392
5755,2015-07,GARNET AVENUE,28622
5756,2015-07,GARNET AVENUE,28622
5757,2019-08,GARNET AVENUE,25979
5758,2005-07,GARNET AVENUE,63140
5759,2008-08,GARNET AVENUE,58330
5760,2011-08,GARNET AVENUE,57480
5761,2014-06,GARNET AVENUE,56447
5762,2015-07,GARNET AVENUE,55348
5763,2008-01,GARNET AVENUE,47900
5764,2011-03,GARNET AVENUE,54105
5765,2014-06,GARNET AVENUE,53257
5766,2021-08,GARRISON STREET,1343
5767,2020-02,GARRISON STREET,1204
5768,2021-08,GARRISON STREET,965
5769,2021-12,GARRISON STREET,1047
5770,2010-10,GARRISON STREET,1510
5771,2014-03,GARRISON STREET,1459
5773,2005-05,GATEWAY DRIVE,5470
5774,2008-06,GATEWAY DRIVE,5120
5775,2011-06,GATEWAY DRIVE,5225
5776,2014-07,GATEWAY DRIVE,4887
5777,2018-05,GATEWAY DRIVE,4504
5778,2010-10,GATEWAY DRIVE,2220
5779,2014-01,GATEWAY DRIVE,1684
5780,2007-09,GEMINI AVENUE,7920
5781,2010-08,GEMINI AVENUE,7235
5782,2013-11,GEMINI AVENUE,8494
5783,2017-09,GEMINI AVENUE,9181
5784,2021-11,GEMINI AVENUE,8939
5785,2019-01,GEMINI AVENUE,9491
5786,2008-01,GENESEE AVENUE,28730
5787,2011-01,GENESEE AVENUE,28770
5788,2014-06,GENESEE AVENUE,29985
5789,2010-10,GENESEE AVENUE,30920
5790,2013-11,GENESEE AVENUE,29184
5791,2009-04,GENESEE AVENUE,31540
5792,2012-04,GENESEE AVENUE,27857
5793,2015-06,GENESEE AVENUE,30122
5794,2019-11,GENESEE AVENUE,26549
5795,2005-10,GENESEE AVENUE,30190
5796,2008-10,GENESEE AVENUE,26235
5797,2011-10,GENESEE AVENUE,26277
5798,2014-06,GENESEE AVENUE,22843
5799,2015-10,GENESEE AVENUE,25806
5800,2016-11,GENESEE AVENUE,32680
5801,2006-11,GENESEE AVENUE,35040
5802,2010-10,GENESEE AVENUE,34865
5803,2014-01,GENESEE AVENUE,28726
5804,2020-03,GENESEE AVENUE,39123
5805,2010-09,GENESEE AVENUE,26860
5806,2013-10,GENESEE AVENUE,32757
5807,2008-01,GENESEE AVENUE,28430
5808,2011-01,GENESEE AVENUE,28455
5809,2014-06,GENESEE AVENUE,25723
5810,2019-11,GENESEE AVENUE,32266
5811,2005-10,GENESEE AVENUE,28720
5812,2008-10,GENESEE AVENUE,24425
5813,2011-10,GENESEE AVENUE,26000
5814,2014-05,GENESEE AVENUE,28165
5815,2015-10,GENESEE AVENUE,31697
5816,2019-11,GENESEE AVENUE,34295
5817,2005-10,GENESEE AVENUE,32630
5818,2008-10,GENESEE AVENUE,28955
5819,2011-10,GENESEE AVENUE,26465
5820,2014-05,GENESEE AVENUE,28349
5821,2015-10,GENESEE AVENUE,29464
5822,2019-10,GENESEE AVENUE,25566
5823,2005-10,GENESEE AVENUE,24430
5824,2008-10,GENESEE AVENUE,22190
5825,2011-10,GENESEE AVENUE,25865
5826,2014-05,GENESEE AVENUE,26072
5827,2015-10,GENESEE AVENUE,24290
5828,2009-03,GENESEE AVENUE,24550
5829,2012-03,GENESEE AVENUE,26965
5830,2015-06,GENESEE AVENUE,22418
5831,2008-01,GENESEE AVENUE,31350
5832,2011-01,GENESEE AVENUE,27900
5833,2014-05,GENESEE AVENUE,29854
5834,2019-10,GENESEE AVENUE,23069
5835,2022-01,GENESEE AVENUE,16810
5836,2005-10,GENESEE AVENUE,22460
5837,2008-10,GENESEE AVENUE,23885
5838,2011-10,GENESEE AVENUE,23060
5839,2014-06,GENESEE AVENUE,20509
5840,2015-10,GENESEE AVENUE,23561
5841,2006-11,GENESEE AVENUE,32620
5842,2009-11,GENESEE AVENUE,28730
5843,2012-09,GENESEE AVENUE,29377
5844,2016-11,GENESEE AVENUE,28594
5845,2005-11,GENESEE AVENUE,23180
5846,2008-09,GENESEE AVENUE,21510
5847,2012-09,GENESEE AVENUE,23101
5848,2015-11,GENESEE AVENUE,23602
5849,2019-11,GENESEE AVENUE,23143
5850,2009-03,GENESEE AVENUE,25970
5851,2012-02,GENESEE AVENUE,24625
5852,2015-04,GENESEE AVENUE,20576
5853,2011-06,GENESEE AVENUE,30700
5854,2014-05,GENESEE AVENUE,32758
5855,2005-10,GENESEE AVENUE,21700
5856,2006-11,GENESEE AVENUE,21420
5857,2008-11,GENESEE AVENUE,20725
5858,2009-04,GENESEE AVENUE,21010
5859,2009-11,GENESEE AVENUE,21050
5860,2012-03,GENESEE AVENUE,20301
5861,2012-09,GENESEE AVENUE,20656
5862,2015-06,GENESEE AVENUE,24647
5863,2016-11,GENESEE AVENUE,19416
5864,2006-11,GENESEE AVENUE,24720
5865,2009-04,GENESEE AVENUE,22970
5866,2012-03,GENESEE AVENUE,23369
5867,2015-06,GENESEE AVENUE,24348
5868,2016-11,GENESEE AVENUE,20988
5869,2014-01,GENESEE AVENUE,21369
5870,2019-10,GENESEE AVENUE,19967
5871,2005-10,GENESEE AVENUE,26980
5872,2008-10,GENESEE AVENUE,22745
5873,2011-10,GENESEE AVENUE,30265
5874,2014-06,GENESEE AVENUE,21300
5875,2015-10,GENESEE AVENUE,24678
5876,2006-11,GENESEE AVENUE,27930
5877,2009-11,GENESEE AVENUE,27175
5878,2012-10,GENESEE AVENUE,26132
5879,2016-11,GENESEE AVENUE,24986
5880,2010-10,GENESEE AVENUE,22290
5881,2013-10,GENESEE AVENUE,28957
5882,2010-09,GENESEE AVENUE,24340
5883,2013-10,GENESEE AVENUE,28328
5884,2017-08,GENESEE AVENUE,19047
5885,2006-11,GENESEE AVENUE,20970
5886,2010-09,GENESEE AVENUE,20790
5887,2014-01,GENESEE AVENUE,17701
5888,2016-11,GENESEE AVENUE,19843
5889,2008-01,GENESEE AVENUE,30780
5890,2008-10,GENESEE AVENUE,26400
5891,2011-01,GENESEE AVENUE,29035
5892,2011-10,GENESEE AVENUE,29220
5893,2014-05,GENESEE AVENUE,28932
5894,2020-02,GENESEE AVENUE,31446
5895,2021-12,GENESEE AVENUE,30485
5896,2006-07,GENESEE AVENUE,47310
5897,2009-07,GENESEE AVENUE,37085
5898,2012-06,GENESEE AVENUE,37749
5899,2015-06,GENESEE AVENUE,42568
5900,2016-07,GENESEE AVENUE,43771
5901,2021-12,GENESEE AVENUE,41212
5902,2020-02,GENESEE AVENUE,48913
5903,2005-10,GENESEE AVENUE,31310
5904,2008-10,GENESEE AVENUE,36065
5905,2011-10,GENESEE AVENUE,34900
5906,2014-06,GENESEE AVENUE,28942
5907,2015-10,GENESEE AVENUE,30958
5908,2019-11,GENESEE AVENUE,32439
5909,2010-09,GENTER STREET,22490
5910,2014-01,GENTER STREET,5849
5911,2011-10,GEORGE COOKE EXPRESS DRIVE,29450
5912,2014-06,GEORGE COOKE EXPRESS DRIVE,6952
5918,2005-10,GESNER STREET,4020
5919,2013-06,GESNER STREET,3233
5920,2015-10,GESNER STREET,3275
5921,2019-11,GESNER STREET,3957
5922,2005-07,GILMAN DRIVE,15440
5923,2008-09,GILMAN DRIVE,15900
5924,2010-09,GILMAN DRIVE,15740
5925,2015-07,GILMAN DRIVE,17950
5926,2017-04,GILMAN DRIVE,17716
5927,2010-09,GILMAN DRIVE,13875
5928,2005-07,GIRARD AVENUE,6440
5929,2008-09,GIRARD AVENUE,8850
5930,2011-09,GIRARD AVENUE,8750
5931,2014-06,GIRARD AVENUE,6596
5932,2015-07,GIRARD AVENUE,7131
5933,2009-05,GIRARD AVENUE,25995
5934,2012-04,GIRARD AVENUE,25609
5935,2015-06,GIRARD AVENUE,25831
5936,2005-07,GIRARD AVENUE,10370
5937,2010-09,GIRARD AVENUE,4915
5938,2013-10,GIRARD AVENUE,3633
5939,2015-07,GIRARD AVENUE,5332
5940,2005-07,GIRARD AVENUE,9900
5941,2010-09,GIRARD AVENUE,5225
5942,2013-10,GIRARD AVENUE,3861
5943,2015-07,GIRARD AVENUE,4342
5944,2005-05,GLENROY STREET,2410
5945,2021-12,GLENROY STREET,1911
5946,2015-01,GLENROY STREET,2264
5947,2020-02,GLENROY STREET,2048
5948,2022-08,GOLD COAST DRIVE,7314
5949,2019-08,GOLD COAST DRIVE,7009
5950,2005-08,GOLD COAST DRIVE,6650
5951,2010-09,GOLD COAST DRIVE,6920
5952,2013-10,GOLD COAST DRIVE,5962
5953,2015-08,GOLD COAST DRIVE,6241
5954,2007-09,GOLD COAST DRIVE,7200
5955,2010-08,GOLD COAST DRIVE,5510
5956,2017-09,GOLD COAST DRIVE,7139
5957,2021-11,GOLD COAST DRIVE,6012
5958,2022-06,GOLD COAST DRIVE,5910
5959,2019-02,GOLD COAST DRIVE,7234
5960,2005-06,GOLD COAST DRIVE,6060
5961,2008-09,GOLD COAST DRIVE,5790
5962,2011-09,GOLD COAST DRIVE,4750
5963,2014-06,GOLD COAST DRIVE,7573
5964,2018-05,GOLD COAST DRIVE,6719
5965,2019-05,GOLD COAST DRIVE,6883
5966,2010-09,GOLD COAST DRIVE,10250
5967,2013-10,GOLD COAST DRIVE,8107
5968,2021-03,GOLD COAST DRIVE,7271
5969,2022-08,GOLD COAST DRIVE,16089
5970,2019-08,GOLD COAST DRIVE,15699
5971,2005-08,GOLD COAST DRIVE,16230
5972,2010-09,GOLD COAST DRIVE,15665
5973,2013-10,GOLD COAST DRIVE,7766
5974,2015-08,GOLD COAST DRIVE,7879
5975,2021-03,GOLD COAST DRIVE,12876
5977,2010-09,GOLDFINCH STREET,1955
5978,2013-10,GOLDFINCH STREET,3911
5979,2006-03,GOLDFINCH STREET,7680
5980,2009-03,GOLDFINCH STREET,7295
5981,2012-03,GOLDFINCH STREET,6644
5982,2015-05,GOLDFINCH STREET,6695
5983,2016-03,GOLDFINCH STREET,6651
5984,2020-03,GOLDFINCH STREET,6277
5985,2005-03,GOLDFINCH STREET,6220
5986,2008-03,GOLDFINCH STREET,5550
5987,2011-05,GOLDFINCH STREET,6265
5988,2014-07,GOLDFINCH STREET,4718
5989,2018-03,GOLDFINCH STREET,5091
5990,2022-03,GOLDFINCH STREET,5128
5991,2010-09,GOLDFINCH STREET,9205
5992,2013-10,GOLDFINCH STREET,6312
5993,2021-12,GOLF COURSE DRIVE,3886
5994,2005-03,GOLF COURSE DRIVE,3930
5995,2008-03,GOLF COURSE DRIVE,4170
5996,2011-05,GOLF COURSE DRIVE,3915
5997,2014-06,GOLF COURSE DRIVE,1691
5998,2018-03,GOLF COURSE DRIVE,2065
5999,2020-02,GOLF COURSE DRIVE,4207
6000,2022-03,GOLF COURSE DRIVE,4502
6001,2007-05,GOLFCREST DRIVE,5400
6002,2010-05,GOLFCREST DRIVE,5965
6003,2013-05,GOLFCREST DRIVE,6572
6004,2021-06,GOLFCREST DRIVE,4551
6005,2005-05,GOLFCREST DRIVE,8260
6006,2008-06,GOLFCREST DRIVE,8010
6007,2011-06,GOLFCREST DRIVE,6440
6008,2014-06,GOLFCREST DRIVE,7097
6009,2018-05,GOLFCREST DRIVE,6907
6010,2021-08,GOLFCREST DRIVE,6472
6011,2007-05,GOLFCREST DRIVE,2820
6012,2010-05,GOLFCREST DRIVE,2755
6013,2013-04,GOLFCREST DRIVE,2863
6014,2021-06,GOLFCREST DRIVE,2704
6015,2007-05,GOLFCREST DRIVE,5840
6016,2010-05,GOLFCREST DRIVE,5595
6017,2013-04,GOLFCREST DRIVE,5420
6018,2021-06,GOLFCREST DRIVE,4742
6019,2019-02,GOLFCREST DRIVE,5147
6020,2010-09,GOLFCREST DRIVE,3105
6021,2013-12,GOLFCREST DRIVE,3163
6022,2020-02,GOLFCREST DRIVE,3458
6023,2021-12,GOLFCREST DRIVE,3695
6024,2021-08,GOLFCREST DRIVE,5126
6025,2018-04,GOODE STREET,3642
6026,2018-12,GOODE STREET,3243
6027,2011-08,GOODE STREET,4880
6028,2014-06,GOODE STREET,5440
6029,2020-02,GOODE STREET,5510
6030,2021-12,GOODE STREET,1443
6031,2007-03,GOVERNOR DRIVE,5340
6032,2010-03,GOVERNOR DRIVE,5175
6033,2013-02,GOVERNOR DRIVE,5478
6034,2021-04,GOVERNOR DRIVE,7096
6035,2006-11,GOVERNOR DRIVE,17960
6036,2009-11,GOVERNOR DRIVE,18680
6037,2012-10,GOVERNOR DRIVE,18133
6038,2016-11,GOVERNOR DRIVE,19211
6039,2022-02,GOVERNOR DRIVE,13402
6040,2005-02,GOVERNOR DRIVE,18570
6041,2008-02,GOVERNOR DRIVE,15720
6042,2011-03,GOVERNOR DRIVE,17865
6043,2014-05,GOVERNOR DRIVE,18242
6044,2018-02,GOVERNOR DRIVE,20379
6045,2008-01,GOVERNOR DRIVE,14020
6046,2008-10,GOVERNOR DRIVE,16310
6047,2011-11,GOVERNOR DRIVE,13855
6048,2014-05,GOVERNOR DRIVE,12559
6049,2006-11,GOVERNOR DRIVE,13320
6050,2009-11,GOVERNOR DRIVE,12420
6051,2012-10,GOVERNOR DRIVE,12674
6052,2016-11,GOVERNOR DRIVE,13084
6053,2007-03,GOVERNOR DRIVE,11340
6054,2010-03,GOVERNOR DRIVE,12725
6055,2013-02,GOVERNOR DRIVE,11583
6056,2010-09,GOVERNOR DRIVE,11330
6057,2013-10,GOVERNOR DRIVE,11247
6058,2006-11,GOVERNOR DRIVE,3410
6059,2009-11,GOVERNOR DRIVE,3585
6060,2012-10,GOVERNOR DRIVE,3515
6061,2016-11,GOVERNOR DRIVE,3274
6063,2006-09,GRAMERCY DRIVE,9310
6064,2009-09,GRAMERCY DRIVE,7320
6065,2012-08,GRAMERCY DRIVE,6615
6066,2016-09,GRAMERCY DRIVE,7673
6067,2010-09,GRAMERCY DRIVE,7650
6068,2013-10,GRAMERCY DRIVE,6820
6072,2011-05,GRAND AVENUE,43440
6073,2014-06,GRAND AVENUE,47207
6074,2011-05,GRAND AVENUE,27920
6075,2014-06,GRAND AVENUE,24744
6076,2010-09,GRAND AVENUE,16155
6077,2013-10,GRAND AVENUE,14232
6078,2010-10,GRAND AVENUE,13615
6079,2013-10,GRAND AVENUE,10741
6080,2005-07,GRAND AVENUE,25690
6081,2008-08,GRAND AVENUE,20860
6082,2011-08,GRAND AVENUE,25755
6083,2014-06,GRAND AVENUE,22134
6084,2015-07,GRAND AVENUE,25094
6085,2006-11,GRAND AVENUE,21260
6086,2009-11,GRAND AVENUE,22185
6087,2012-10,GRAND AVENUE,22652
6088,2006-11,GRAND AVENUE,24980
6089,2009-11,GRAND AVENUE,26995
6090,2012-10,GRAND AVENUE,26296
6091,2010-10,GRAND AVENUE,28780
6092,2013-10,GRAND AVENUE,24086
6093,2009-04,GRAND AVENUE,28320
6094,2012-03,GRAND AVENUE,30007
6095,2015-05,GRAND AVENUE,27986
6096,2009-04,GRAND AVENUE,30685
6097,2012-03,GRAND AVENUE,32091
6098,2015-05,GRAND AVENUE,30292
6099,2011-03,GRAND AVENUE,37155
6100,2014-06,GRAND AVENUE,37449
6101,2010-09,GRAND AVENUE,25860
6102,2011-10,GRAND AVENUE,33340
6103,2011-10,GRAND AVENUE,29450
6104,2013-10,GRAND AVENUE,26425
6105,2006-07,GRAND AVENUE,36970
6106,2009-07,GRAND AVENUE,40075
6107,2012-05,GRAND AVENUE,34983
6108,2015-06,GRAND AVENUE,32379
6109,2016-07,GRAND AVENUE,39765
6110,2010-10,GRAND AVENUE,5725
6111,2013-10,GRAND AVENUE,1880
6112,2005-07,GRAND AVENUE,31490
6113,2008-08,GRAND AVENUE,30720
6114,2011-08,GRAND AVENUE,27235
6115,2014-06,GRAND AVENUE,29027
6116,2015-07,GRAND AVENUE,29021
6117,2015-07,GRAND AVENUE,29021
6120,2010-09,GRAPE STREET,2160
6121,2013-12,GRAPE STREET,1810
6122,2010-09,GRAPE STREET,1930
6123,2013-10,GRAPE STREET,1497
6124,2010-09,GRAPE STREET,1295
6125,2013-10,GRAPE STREET,1140
6126,2006-03,GRAPE STREET,31840
6127,2009-03,GRAPE STREET,30065
6128,2012-03,GRAPE STREET,29607
6129,2015-05,GRAPE STREET,25980
6130,2016-03,GRAPE STREET,25749
6131,2010-09,GRAPE STREET,1445
6132,2013-12,GRAPE STREET,1341
6133,2010-09,GRAPE STREET,29130
6134,2013-10,GRAPE STREET,20035
6135,2010-09,GRAPE STREET,26315
6136,2013-10,GRAPE STREET,18957
6137,2022-03,GRAPE STREET,22886
6138,2005-03,GRAPE STREET,23290
6139,2008-03,GRAPE STREET,23600
6140,2011-06,GRAPE STREET,19730
6141,2014-06,GRAPE STREET,16516
6142,2018-03,GRAPE STREET,22208
6143,2010-09,GRAPE STREET,23650
6144,2013-10,GRAPE STREET,17387
6145,2021-03,GRAPE STREET,3574
6146,2007-03,GRAPE STREET,10930
6147,2010-03,GRAPE STREET,9140
6148,2013-03,GRAPE STREET,8083
6149,2012-02,GRAYDON ROAD,1900
6150,2015-03,GRAYDON ROAD,1994
6151,2022-01,GRAYDON ROAD,2483
6152,2018-10,GRAYDON ROAD,1617
6153,2021-12,GREENBRIER AVENUE,1894
6154,2015-09,GREENBRIER AVENUE,1059
6155,2020-02,GREENBRIER AVENUE,1645
6156,2007-09,GREENFORD DRIVE,5190
6157,2010-09,GREENFORD DRIVE,3795
6158,2013-10,GREENFORD DRIVE,2700
6159,2017-09,GREENFORD DRIVE,4538
6160,2021-11,GREENFORD DRIVE,3671
6161,2021-06,GREENFORD DRIVE,3506
6162,2010-09,GREYLING DRIVE,2470
6163,2014-01,GREYLING DRIVE,1664
6164,2005-11,GREYLING DRIVE,2110
6165,2010-09,GREYLING DRIVE,1815
6166,2014-01,GREYLING DRIVE,1655
6167,2011-03,GROVE AVENUE,5715
6168,2014-06,GROVE AVENUE,4836
6169,2018-12,GROVE AVENUE,4865
6170,2022-01,GROVE AVENUE,4819
6171,2021-06,GROVE AVENUE,4747
6172,2006-11,GULLSTRAND STREET,3870
6173,2009-11,GULLSTRAND STREET,4055
6174,2012-10,GULLSTRAND STREET,3958
6175,2016-11,GULLSTRAND STREET,3676
6176,2010-09,GULLSTRAND STREET,900
6177,2013-10,GULLSTRAND STREET,744
6178,2010-01,HAINES STREET,2110
6179,2013-02,HAINES STREET,1787
6180,2010-01,HAINES STREET,1900
6181,2013-01,HAINES STREET,1769
6182,2020-10,HAINES STREET,1210
6183,2022-08,HALF MILE DRIVE,3888
6184,2019-08,HALF MILE DRIVE,3373
6185,2005-08,HALF MILE DRIVE,3760
6186,2015-08,HALF MILE DRIVE,4579
6187,2005-08,HALF MILE DRIVE,1720
6188,2010-09,HALF MILE DRIVE,1810
6189,2013-10,HALF MILE DRIVE,2084
6190,2017-11,HAMMOND DRIVE,3400
6191,2007-10,HAMMOND DRIVE,3740
6192,2010-09,HAMMOND DRIVE,3500
6193,2013-10,HAMMOND DRIVE,3497
6194,2021-12,HAMMOND DRIVE,3312
6195,2006-06,HANCOCK STREET,6410
6196,2009-06,HANCOCK STREET,7865
6197,2012-05,HANCOCK STREET,4857
